id_estudiante;Fecha Texto;Hora;Minuto;ap_device_config_name;ap_group;ap_lan_mac;client_device_type;client_radio_mode;client_role;clientrssi;place;operational_mode;Programa;radio_type;signal;snmp_uptime;snr;Hora completa texto
Estudiante 3758;3/02/2020;7;39;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-45;5648461;49;7:39 am
Estudiante 3758;3/02/2020;7;44;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;48;Sala Interactiva s1;n;ISIST;bgn;-48;5648760;48;7:44 am
Estudiante 3758;3/02/2020;7;49;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-53;5649060;49;7:49 am
Estudiante 3758;3/02/2020;7;54;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;45;Sala Interactiva s1;n;ISIST;bgn;-49;5649360;45;7:54 am
Estudiante 3758;3/02/2020;7;59;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-54;5649661;49;7:59 am
Estudiante 3758;3/02/2020;8;4;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;50;Sala Interactiva s1;n;ISIST;bgn;-48;5649960;50;8:04 am
Estudiante 3758;3/02/2020;8;9;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;43;Sala Interactiva s1;n;ISIST;bgn;-43;5650261;43;8:09 am
Estudiante 3758;3/02/2020;8;14;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;46;Sala Interactiva s1;n;ISIST;bgn;-51;5650560;46;8:14 am
Estudiante 3758;3/02/2020;8;19;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;39;Sala Interactiva s1;n;ISIST;bgn;-56;5650861;39;8:19 am
Estudiante 3758;3/02/2020;8;24;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;39;Sala Interactiva s1;n;ISIST;bgn;-48;5651161;39;8:24 am
Estudiante 3758;3/02/2020;8;29;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;52;Sala Interactiva s1;n;ISIST;bgn;-45;5651461;52;8:29 am
Estudiante 3758;3/02/2020;8;34;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;50;Sala Interactiva s1;n;ISIST;bgn;-46;5651761;50;8:34 am
Estudiante 3758;3/02/2020;8;39;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;45;Sala Interactiva s1;n;ISIST;bgn;-44;5652061;45;8:39 am
Estudiante 3758;3/02/2020;8;44;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-44;5652360;49;8:44 am
Estudiante 3758;3/02/2020;8;49;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;50;Sala Interactiva s1;n;ISIST;bgn;-47;5652661;50;8:49 am
Estudiante 3758;31/01/2020;9;39;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;31;Sala Interactiva s1;n;ISIST;bgn;-81;5396466;31;9:39 am
Estudiante 3758;9/03/2020;6;58;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;42;Sala Interactiva s1;n;ISIST;bgn;-48;917339;42;6:58 am
Estudiante 3758;9/03/2020;7;0;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;48;Sala Interactiva s1;n;ISIST;bgn;-51;917454;48;7:00 am
Estudiante 3758;9/03/2020;7;3;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;48;Sala Interactiva s1;n;ISIST;bgn;-47;917639;48;7:03 am
Estudiante 3758;9/03/2020;7;5;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-47;917754;49;7:05 am
Estudiante 3758;9/03/2020;7;8;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-47;917939;49;7:08 am
Estudiante 3758;9/03/2020;7;53;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;43;Sala Interactiva s1;n;ISIST;bgn;-57;920638;43;7:53 am
Estudiante 3758;9/03/2020;7;55;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;37;Sala Interactiva s1;n;ISIST;bgn;-62;920754;37;7:55 am
Estudiante 3758;9/03/2020;8;0;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;43;Sala Interactiva s1;n;ISIST;bgn;-54;921054;43;8:00 am
Estudiante 3758;9/03/2020;8;3;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;43;Sala Interactiva s1;n;ISIST;bgn;-49;921238;43;8:03 am
Estudiante 3758;9/03/2020;8;5;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;42;Sala Interactiva s1;n;ISIST;bgn;-49;921354;42;8:05 am
Estudiante 3758;9/03/2020;8;8;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;42;Sala Interactiva s1;n;ISIST;bgn;-56;921539;42;8:08 am
Estudiante 3758;9/03/2020;8;10;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;38;Sala Interactiva s1;n;ISIST;bgn;-55;921654;38;8:10 am
Estudiante 3758;9/03/2020;8;25;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-50;922555;49;8:25 am
Estudiante 3758;9/03/2020;8;28;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;49;Sala Interactiva s1;n;ISIST;bgn;-52;922739;49;8:28 am
Estudiante 3758;9/03/2020;8;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;45;Sala Interactiva s1;n;ISIST;bgn;-51;922854;45;8:30 am
Estudiante 3758;9/03/2020;8;33;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;45;Sala Interactiva s1;n;ISIST;bgn;-50;923039;45;8:33 am
Estudiante 3758;9/03/2020;8;35;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;46;Sala Interactiva s1;n;ISIST;bgn;-54;923154;46;8:35 am
Estudiante 3758;9/03/2020;8;38;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General;46;Sala Interactiva s1;n;ISIST;bgn;-53;923339;46;8:38 am
Estudiante 105;10/02/2020;15;59;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;25;Sala Interactiva s1;n;ISIST_1;bgn;-62;6283263;25;3:59 pm
Estudiante 25;10/03/2020;13;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;41;Sala Interactiva s1;n;ISIST_1;bgn;-62;1027275;41;1:30 pm
Estudiante 342;11/03/2020;15;58;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;45;Sala Interactiva s1;n;COMSC;bgn;-49;1122558;45;3:58 pm
Estudiante 342;11/03/2020;16;0;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;47;Sala Interactiva s1;n;COMSC;bgn;-51;1122725;47;4:00 pm
Estudiante 342;11/03/2020;16;3;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;34;Sala Interactiva s1;n;COMSC;bgn;-51;1122905;34;4:03 pm
Estudiante 342;11/03/2020;16;5;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;45;Sala Interactiva s1;n;COMSC;bgn;-49;1123016;45;4:05 pm
Estudiante 342;11/03/2020;16;8;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;45;Sala Interactiva s1;n;COMSC;bgn;-49;1123208;45;4:08 pm
Estudiante 342;11/03/2020;16;10;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;47;Sala Interactiva s1;n;COMSC;bgn;-48;1123325;47;4:10 pm
Estudiante 342;11/03/2020;16;13;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;47;Sala Interactiva s1;n;COMSC;bgn;-47;1123502;47;4:13 pm
Estudiante 342;11/03/2020;16;15;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;49;Sala Interactiva s1;n;COMSC;bgn;-47;1123584;49;4:15 pm
Estudiante 342;11/03/2020;16;18;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;49;Sala Interactiva s1;n;COMSC;bgn;-47;1123764;49;4:18 pm
Estudiante 342;11/03/2020;16;20;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;48;Sala Interactiva s1;n;COMSC;bgn;-57;1123874;48;4:20 pm
Estudiante 342;11/03/2020;16;23;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;48;Sala Interactiva s1;n;COMSC;bgn;-53;1124064;48;4:23 pm
Estudiante 342;11/03/2020;16;25;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;38;Sala Interactiva s1;n;COMSC;bgn;-55;1124176;38;4:25 pm
Estudiante 342;11/03/2020;16;28;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;38;Sala Interactiva s1;n;COMSC;bgn;-74;1124361;38;4:28 pm
Estudiante 342;11/03/2020;16;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;29;Sala Interactiva s1;n;COMSC;bgn;-70;1124470;29;4:30 pm
Estudiante 25;14/03/2020;9;58;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;40;Sala Interactiva s1;n;ISIST_1;bgn;-55;1360143;40;9:58 am
Estudiante 25;14/03/2020;10;0;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;40;Sala Interactiva s1;n;ISIST_1;bgn;-54;1360259;40;10:00 am
Estudiante 25;14/03/2020;10;3;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;40;Sala Interactiva s1;n;ISIST_1;bgn;-65;1360444;40;10:03 am
Estudiante 25;14/03/2020;10;18;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;40;Sala Interactiva s1;n;ISIST_1;bgn;-68;1361344;40;10:18 am
Estudiante 25;14/03/2020;10;20;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;40;Sala Interactiva s1;n;ISIST_1;bgn;-66;1361459;40;10:20 am
Estudiante 25;14/03/2020;12;45;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;34;Sala Interactiva s1;n;ISIST_1;bgn;-54;1370158;34;12:45 pm
Estudiante 25;14/03/2020;12;48;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;42;Sala Interactiva s1;n;ISIST_1;bgn;-53;1370344;42;12:48 pm
Estudiante 25;14/03/2020;12;55;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;47;Sala Interactiva s1;n;ISIST_1;bgn;-70;1370758;47;12:55 pm
Estudiante 25;14/03/2020;13;8;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;42;Sala Interactiva s1;n;ISIST_1;bgn;-67;1371544;42;1:08 pm
Estudiante 342;2/03/2020;18;13;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-48;353038;27;6:13 pm
Estudiante 342;2/03/2020;18;15;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-49;353154;27;6:15 pm
Estudiante 342;2/03/2020;18;18;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-50;353339;27;6:18 pm
Estudiante 342;2/03/2020;18;20;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-50;353454;27;6:20 pm
Estudiante 342;2/03/2020;18;23;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-51;353638;27;6:23 pm
Estudiante 342;2/03/2020;18;25;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-48;353754;27;6:25 pm
Estudiante 342;2/03/2020;18;28;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-45;353939;27;6:28 pm
Estudiante 342;2/03/2020;18;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-48;354054;27;6:30 pm
Estudiante 342;2/03/2020;18;33;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-52;354238;27;6:33 pm
Estudiante 342;2/03/2020;18;35;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-45;354353;27;6:35 pm
Estudiante 342;2/03/2020;18;38;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-51;354539;27;6:38 pm
Estudiante 342;2/03/2020;18;40;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-51;354653;27;6:40 pm
Estudiante 342;2/03/2020;18;43;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;37;Sala Interactiva s1;n;COMSC;bgn;-50;354839;37;6:43 pm
Estudiante 342;2/03/2020;18;45;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;44;Sala Interactiva s1;n;COMSC;bgn;-50;354954;44;6:45 pm
Estudiante 342;2/03/2020;18;48;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-52;355139;36;6:48 pm
Estudiante 342;2/03/2020;18;50;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-52;355253;36;6:50 pm
Estudiante 342;2/03/2020;18;53;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-49;355438;36;6:53 pm
Estudiante 342;2/03/2020;18;55;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-48;355553;36;6:55 pm
Estudiante 342;2/03/2020;18;58;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-47;355739;36;6:58 pm
Estudiante 342;2/03/2020;19;0;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;37;Sala Interactiva s1;n;COMSC;bgn;-50;355853;37;7:00 pm
Estudiante 342;2/03/2020;19;3;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;37;Sala Interactiva s1;n;COMSC;bgn;-50;356039;37;7:03 pm
Estudiante 342;2/03/2020;19;5;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;37;Sala Interactiva s1;n;COMSC;bgn;-49;356153;37;7:05 pm
Estudiante 25;26/02/2020;9;18;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;32;Sala Interactiva s1;n;ISIST_1;bgn;-60;301165;32;9:18 am
Estudiante 342;26/02/2020;14;45;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-52;13833;56;2:45 pm
Estudiante 342;26/02/2020;14;48;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-59;14023;56;2:48 pm
Estudiante 342;26/02/2020;14;50;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-55;14138;56;2:50 pm
Estudiante 342;26/02/2020;14;53;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-54;14321;56;2:53 pm
Estudiante 342;26/02/2020;14;55;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-55;14435;56;2:55 pm
Estudiante 342;26/02/2020;15;8;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-58;15222;56;3:08 pm
Estudiante 342;26/02/2020;15;10;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-55;15336;56;3:10 pm
Estudiante 342;26/02/2020;15;13;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-56;15519;56;3:13 pm
Estudiante 342;26/02/2020;15;15;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-57;15635;56;3:15 pm
Estudiante 342;26/02/2020;15;18;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-67;15822;56;3:18 pm
Estudiante 342;26/02/2020;15;20;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-56;15939;56;3:20 pm
Estudiante 342;26/02/2020;15;23;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-59;16121;56;3:23 pm
Estudiante 342;26/02/2020;15;25;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-61;16236;56;3:25 pm
Estudiante 342;26/02/2020;15;28;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-55;16422;56;3:28 pm
Estudiante 342;26/02/2020;15;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;56;Sala Interactiva s1;n;COMSC;bgn;-55;16536;56;3:30 pm
Estudiante 25;27/01/2020;14;4;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;33;Sala Interactiva s1;n;ISIST_1;bgn;-49;5066759;33;2:04 pm
Estudiante 25;28/01/2020;10;44;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;39;Sala Interactiva s1;n;ISIST_1;bgn;-58;5141160;39;10:44 am
Estudiante 342;29/01/2020;14;54;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;48;Sala Interactiva s1;n;COMSC;bgn;-45;5242561;48;2:54 pm
Estudiante 342;29/01/2020;14;59;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;49;Sala Interactiva s1;n;COMSC;bgn;-53;5242862;49;2:59 pm
Estudiante 342;29/01/2020;15;4;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;45;Sala Interactiva s1;n;COMSC;bgn;-45;5243161;45;3:04 pm
Estudiante 342;29/01/2020;15;9;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;44;Sala Interactiva s1;n;COMSC;bgn;-52;5243460;44;3:09 pm
Estudiante 342;29/01/2020;15;14;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;37;Sala Interactiva s1;n;COMSC;bgn;-62;5243760;37;3:14 pm
Estudiante 342;29/01/2020;15;19;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;34;Sala Interactiva s1;n;COMSC;bgn;-56;5244060;34;3:19 pm
Estudiante 342;29/01/2020;15;24;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;36;Sala Interactiva s1;n;COMSC;bgn;-60;5244360;36;3:24 pm
Estudiante 342;29/01/2020;15;29;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;43;Sala Interactiva s1;n;COMSC;bgn;-58;5244661;43;3:29 pm
Estudiante 342;29/01/2020;15;34;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;44;Sala Interactiva s1;n;COMSC;bgn;-52;5244986;44;3:34 pm
Estudiante 342;29/01/2020;15;39;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;44;Sala Interactiva s1;n;COMSC;bgn;-55;5245271;44;3:39 pm
Estudiante 342;29/01/2020;15;44;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;41;Sala Interactiva s1;n;COMSC;bgn;-58;5245568;41;3:44 pm
Estudiante 342;29/01/2020;15;49;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;38;Sala Interactiva s1;n;COMSC;bgn;-60;5245864;38;3:49 pm
Estudiante 342;29/01/2020;15;54;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;45;Sala Interactiva s1;n;COMSC;bgn;-52;5246162;45;3:54 pm
Estudiante 342;29/01/2020;15;59;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;50;Sala Interactiva s1;n;COMSC;bgn;-40;5246461;50;3:59 pm
Estudiante 342;29/01/2020;16;4;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;50;Sala Interactiva s1;n;COMSC;bgn;-42;5246761;50;4:04 pm
Estudiante 25;31/01/2020;11;4;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;ISIST_1;bgn;-55;5401561;35;11:04 am
Estudiante 25;31/01/2020;11;14;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;43;Sala Interactiva s1;n;ISIST_1;bgn;-55;5402160;43;11:14 am
Estudiante 25;31/01/2020;11;24;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;49;Sala Interactiva s1;n;ISIST_1;bgn;-53;5402760;49;11:24 am
Estudiante 342;5/03/2020;15;10;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;27;Sala Interactiva s1;n;COMSC;bgn;-55;601254;27;3:10 pm
Estudiante 342;5/03/2020;15;30;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-66;602454;35;3:30 pm
Estudiante 342;5/03/2020;15;33;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-66;602648;35;3:33 pm
Estudiante 342;5/03/2020;15;35;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-66;602768;35;3:35 pm
Estudiante 342;5/03/2020;15;38;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-66;602946;35;3:38 pm
Estudiante 342;5/03/2020;15;40;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-66;603073;35;3:40 pm
Estudiante 342;5/03/2020;15;43;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-62;603260;35;3:43 pm
Estudiante 342;5/03/2020;15;45;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-62;603359;35;3:45 pm
Estudiante 342;5/03/2020;15;48;28.S1.3_179491;Biblioteca;04:BD:88:CB:CE:FC;Linux;n;R_General_SinGP;35;Sala Interactiva s1;n;COMSC;bgn;-60;603556;35;3:48 pm
